2014-07-21,부산지사,양산점,예지데코
2014-07-22,부산지사,반여점,예지데코
2014-07-23,부산지사,경산점,예지데코
,부산지사,하양점,예지데코
,부산지사,성서점,예지데코
,부산지사,안강점,예지데코
,부산지사,광안점,예지데코
2014-07-24,부산지사,포항두호점,예지데코
,부산지사,롯데포항점,예지데코
,부산지사,구미점,예지데코
,부산지사,울진점,예지데코
2014-07-25,부산지사,울산신정,예지데코
,부산지사,대신점,예지데코
,부산지사,롯데상인점,예지데코
,부산지사,경주점,예지데코
